Scale_setup.started,Scale_setup.stopped,participant,session,sex,age,date,expName,psychopyVersion,OS,frameRate,Intro.started,Intro.stopped,key_resp_2.keys,key_resp_2.rt,key_resp_2.duration,block.started,direction,Block_id,block.stopped,trial_direction,Block_resp_2.keys,Block_resp_2.rt,Block_resp_2.duration,ITI.started,ITI.stopped,Mask_2.started,Mask_2.stopped,encoding.started,encoding.stopped,Cue.started,Cue.stopped,Response.started,Response.stopped,keyDuration,Feedback_Time.started,FeedbackID_T,Feedback_Time.stopped,trials.thisRepN,trials.thisTrialN,trials.thisN,trials.thisIndex,trials.ran,TimeDur,Coherence1,TrialType,exit_routine.started
0.0006,0.0013,781145,001,女,22,2025-06-04_21h16.14.117,Serial_Dependence_U,2023.2.3,Win32,60.24096386,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,781145,001,女,22,2025-06-04_21h16.14.117,Serial_Dependence_U,2023.2.3,Win32,60.24096386,48.6091,63.9868,space,15.3057,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,781145,001,女,22,2025-06-04_21h16.14.117,Serial_Dependence_U,2023.2.3,Win32,60.24096386,,,,,,63.9976,159,0,65.7021,159,s,1.6777,,69.894,70.3838,69.3761,69.8938,66.7088,69.376,70.3841,70.885,70.8856,78.3149,2550,78.3155,5,79.3144,0,0,0,24,1,1.6,0.3,Time,
,,781145,001,女,22,2025-06-04_21h16.14.117,Serial_Dependence_U,2023.2.3,Win32,60.24096386,,,,,,79.3165,352,0,79.3203,352,,,,82.6803,83.1814,82.1639,82.6802,80.3219,82.1638,83.1817,83.6791,83.6792,86.9698,3258,86.9699,5,87.9611,0,1,1,25,1,0.8,0.7,Time,
,,781145,001,女,22,2025-06-04_21h16.14.117,Serial_Dependence_U,2023.2.3,Win32,60.24096386,,,,,,87.9624,146,0,87.9628,146,,,,92.1347,92.6299,91.618,92.1346,88.986,91.6177,92.6299,93.1295,93.1296,97.4578,3972,97.4579,5,98.4579,0,2,2,19,1,1.6,0.7,Time,
,,781145,001,女,22,2025-06-04_21h16.14.117,Serial_Dependence_U,2023.2.3,Win32,60.24096386,,,,,,98.4586,309,0,98.4589,309,,,,101.8565,102.3565,101.3426,101.8564,99.4761,101.3426,102.3566,102.8562,102.8562,106.3798,3460,106.3798,5,107.3709,0,3,3,0,1,0.8,0.3,Time,
,,781145,001,女,22,2025-06-04_21h16.14.117,Serial_Dependence_U,2023.2.3,Win32,60.24096386,,,,,,107.3714,183,0,107.3716,183,,,,111.5579,112.0528,111.0451,111.5578,108.3796,111.045,112.0529,112.5526,112.5526,116.8347,3867,116.8347,5,117.8344,0,4,4,29,1,1.6,0.7,Time,
,,781145,001,女,22,2025-06-04_21h16.14.117,Serial_Dependence_U,2023.2.3,Win32,60.24096386,,,,,,117.8351,175,0,117.8355,175,,,,121.8154,122.3172,121.3079,121.8136,118.8357,121.3079,122.3172,122.8166,122.8168,126.4236,3547,126.4237,5,127.4221,0,5,5,3,1,1.4,0.3,Time,
,,781145,001,女,22,2025-06-04_21h16.14.117,Serial_Dependence_U,2023.2.3,Win32,60.24096386,,,,,,127.4229,200,0,127.4232,200,,,,130.7726,131.2633,130.2555,130.7724,128.4231,130.2554,131.2634,131.7627,131.7627,134.9618,3101,134.9618,5,135.9617,0,6,6,5,1,0.8,0.7,Time,
,,781145,001,女,22,2025-06-04_21h16.14.117,Serial_Dependence_U,2023.2.3,Win32,60.24096386,,,,,,135.9629,92,0,135.9632,92,,,,139.5618,140.0597,139.0527,139.5616,136.9858,139.0524,140.0598,140.5632,140.5634,144.4261,3505,144.4262,5,145.4252,0,7,7,1,1,1,0.3,Time,
,,781145,001,女,22,2025-06-04_21h16.14.117,Serial_Dependence_U,2023.2.3,Win32,60.24096386,,,,,,145.4258,157,0,145.4261,157,,,,149.1912,149.69,148.6749,149.191,146.4416,148.6747,149.6901,150.1897,150.1898,153.6141,3377,153.6142,5,154.6049,0,8,8,27,1,1.2,0.7,Time,
,,781145,001,女,22,2025-06-04_21h16.14.117,Serial_Dependence_U,2023.2.3,Win32,60.24096386,,,,,,154.6056,248,0,154.6059,248,,,,158.389,158.8868,157.8793,158.3888,155.6149,157.8791,158.887,159.3866,159.3867,163.5522,3774,163.5524,5,164.5519,0,9,9,2,1,1.2,0.3,Time,
,,781145,001,女,22,2025-06-04_21h16.14.117,Serial_Dependence_U,2023.2.3,Win32,60.24096386,,,,,,164.5527,308,0,164.553,308,,,,168.1598,168.6569,167.6435,168.1596,165.5682,167.6433,168.6569,169.1569,169.1569,173.7236,4080,173.7236,5,174.7151,0,10,10,21,1,1,0.3,Time,
,,781145,001,女,22,2025-06-04_21h16.14.117,Serial_Dependence_U,2023.2.3,Win32,60.24096386,,,,,,174.7159,278,0,174.7161,278,,,,178.3142,178.8134,177.8059,178.3141,175.7231,177.8058,178.8135,179.303,179.303,183.0969,3466,183.0971,5,184.0947,0,11,11,11,1,1,0.3,Time,
,,781145,001,女,22,2025-06-04_21h16.14.117,Serial_Dependence_U,2023.2.3,Win32,60.24096386,,,,,,184.0951,24,0,184.0953,24,,,,187.6778,188.1767,187.1607,187.6776,185.1191,187.1607,188.1769,188.6768,188.6768,192.4088,3616,192.409,5,193.4086,0,12,12,6,1,1,0.7,Time,
,,781145,001,女,22,2025-06-04_21h16.14.117,Serial_Dependence_U,2023.2.3,Win32,60.24096386,,,,,,193.4092,240,0,193.4094,240,,,,196.7834,197.2811,196.2745,196.7833,194.4088,196.2745,197.2812,197.7799,197.7801,201.523,3684,201.5231,5,202.522,0,13,13,10,1,0.8,0.3,Time,
,,781145,001,女,22,2025-06-04_21h16.14.117,Serial_Dependence_U,2023.2.3,Win32,60.24096386,,,,,,202.5226,120,0,202.523,120,,,,206.4799,206.9767,205.9732,206.4798,203.5394,205.9731,206.9768,207.4769,207.477,210.9955,3165,210.9955,5,211.9855,0,14,14,28,1,1.4,0.7,Time,
,,781145,001,女,22,2025-06-04_21h16.14.117,Serial_Dependence_U,2023.2.3,Win32,60.24096386,,,,,,211.986,202,0,211.9864,202,,,,216.1603,216.6506,215.659,216.1603,212.9932,215.6589,216.6507,217.1511,217.1511,220.5913,3216,220.5913,5,221.5835,0,15,15,14,1,1.6,0.3,Time,
,,781145,001,女,22,2025-06-04_21h16.14.117,Serial_Dependence_U,2023.2.3,Win32,60.24096386,,,,,,221.5841,154,0,221.5844,154,,,,225.5818,226.0817,225.0653,225.5817,222.5996,225.0653,226.0818,226.5703,226.5704,230.9551,3999,230.9552,5,231.9533,0,16,16,13,1,1.4,0.3,Time,
,,781145,001,女,22,2025-06-04_21h16.14.117,Serial_Dependence_U,2023.2.3,Win32,60.24096386,,,,,,231.9539,151,0,231.9542,151,,,,235.9048,236.4004,235.4028,235.9046,232.971,235.4027,236.4005,236.9,236.9002,240.8522,3899,240.8523,5,241.8417,0,17,17,8,1,1.4,0.7,Time,
,,781145,001,女,22,2025-06-04_21h16.14.117,Serial_Dependence_U,2023.2.3,Win32,60.24096386,,,,,,241.842,273,0,241.8422,273,,,,245.6409,246.1405,245.1246,245.6408,242.8583,245.1246,246.1406,246.6411,246.6412,250.5139,3694,250.5141,5,251.5133,0,18,18,22,1,1.2,0.3,Time,
,,781145,001,女,22,2025-06-04_21h16.14.117,Serial_Dependence_U,2023.2.3,Win32,60.24096386,,,,,,251.5136,182,0,251.5138,182,,,,254.8977,255.3936,254.3808,254.8976,252.5149,254.3806,255.3937,255.8944,255.8945,259.7524,3405,259.7524,5,260.7598,0,19,19,20,1,0.8,0.3,Time,
,,781145,001,女,22,2025-06-04_21h16.14.117,Serial_Dependence_U,2023.2.3,Win32,60.24096386,,,,,,260.7602,241,0,260.7605,241,,,,264.3181,264.8173,263.802,264.3181,261.769,263.8019,264.8174,265.3171,265.3171,269.2016,3521,269.2019,5,270.2,0,20,20,26,1,1,0.7,Time,
,,781145,001,女,22,2025-06-04_21h16.14.117,Serial_Dependence_U,2023.2.3,Win32,60.24096386,,,,,,270.2023,42,0,270.2027,42,,,,274.1976,274.6988,273.6824,274.1976,271.2164,273.6823,274.6988,275.197,275.1971,279.4892,4046,279.4892,5,280.4864,0,21,21,23,1,1.4,0.3,Time,
,,781145,001,女,22,2025-06-04_21h16.14.117,Serial_Dependence_U,2023.2.3,Win32,60.24096386,,,,,,280.487,192,0,280.4872,192,,,,284.2445,284.745,283.7313,284.2444,281.4958,283.7312,284.7451,285.2455,285.2455,289.2196,3714,289.2196,5,290.2163,0,22,22,17,1,1.2,0.7,Time,
,,781145,001,女,22,2025-06-04_21h16.14.117,Serial_Dependence_U,2023.2.3,Win32,60.24096386,,,,,,290.2169,293,0,290.2172,293,,,,293.7748,294.2758,293.2584,293.7746,291.2256,293.2583,294.2759,294.7738,294.7739,298.8492,3926,298.8492,5,299.847,0,23,23,16,1,1,0.7,Time,
,,781145,001,女,22,2025-06-04_21h16.14.117,Serial_Dependence_U,2023.2.3,Win32,60.24096386,,,,,,299.8475,314,0,299.8477,314,,,,303.7809,304.2706,303.2797,303.7808,300.8477,303.2796,304.2707,304.7776,304.7777,308.5195,3220,308.5195,5,309.5188,0,24,24,18,1,1.4,0.7,Time,
,,781145,001,女,22,2025-06-04_21h16.14.117,Serial_Dependence_U,2023.2.3,Win32,60.24096386,,,,,,309.52,329,0,309.5204,329,,,,313.2862,313.7843,312.7764,313.2861,310.5356,312.7764,313.7844,314.2838,314.2839,317.9745,3515,317.9746,5,318.9659,0,25,25,7,1,1.2,0.7,Time,
,,781145,001,女,22,2025-06-04_21h16.14.117,Serial_Dependence_U,2023.2.3,Win32,60.24096386,,,,,,318.9667,87,0,318.967,87,,,,322.7534,323.2475,322.2395,322.753,319.9741,322.2394,323.2476,323.7486,323.7487,328.0378,3925,328.0378,5,329.029,0,26,26,12,1,1.2,0.3,Time,
,,781145,001,女,22,2025-06-04_21h16.14.117,Serial_Dependence_U,2023.2.3,Win32,60.24096386,,,,,,329.0297,187,0,329.03,187,,,,332.3789,332.8773,331.8703,332.3787,330.037,331.8702,332.8773,333.3773,333.3775,336.2598,2623,336.2599,5,337.2592,0,27,27,15,1,0.8,0.7,Time,
,,781145,001,女,22,2025-06-04_21h16.14.117,Serial_Dependence_U,2023.2.3,Win32,60.24096386,,,,,,337.2597,353,0,337.2598,353,,,,341.4085,341.9078,340.9012,341.4084,338.2656,340.9011,341.9078,342.4088,342.4089,346.6991,4076,346.6992,5,347.6983,0,28,28,9,1,1.6,0.7,Time,
,,781145,001,女,22,2025-06-04_21h16.14.117,Serial_Dependence_U,2023.2.3,Win32,60.24096386,,,,,,347.6988,10,0,347.699,10,,,,351.873,352.3708,351.3719,351.8729,348.6995,351.3719,352.3709,352.8706,352.8707,356.6785,3760,356.6786,5,357.6695,0,29,29,4,1,1.6,0.3,Time,
,,781145,001,女,22,2025-06-04_21h16.14.117,Serial_Dependence_U,2023.2.3,Win32,60.24096386,,,,,,357.6701,46,1,362.3588,46,s,4.6659,,365.9418,366.4394,365.4251,365.9417,363.3594,365.4251,366.4394,366.9328,366.933,370.1576,3116,370.1577,5,370.1583,1,0,30,11,1,1,0.3,Time,
,,781145,001,女,22,2025-06-04_21h16.14.117,Serial_Dependence_U,2023.2.3,Win32,60.24096386,,,,,,370.1589,65,1,370.162,65,,,,373.5341,374.0304,373.0329,373.5338,371.1684,373.0326,374.0304,374.5301,374.5302,378.0897,3508,378.0899,5,378.0907,1,1,31,0,1,0.8,0.3,Time,
,,781145,001,女,22,2025-06-04_21h16.14.117,Serial_Dependence_U,2023.2.3,Win32,60.24096386,,,,,,378.0912,78,1,378.0914,78,,,,381.4444,381.9439,380.9358,381.4443,379.1012,380.9357,381.944,382.4437,382.4438,385.4435,2613,385.4436,5,385.4443,1,2,32,25,1,0.8,0.7,Time,
,,781145,001,女,22,2025-06-04_21h16.14.117,Serial_Dependence_U,2023.2.3,Win32,60.24096386,,,,,,385.4448,45,1,385.4451,45,,,,388.8014,389.2915,388.2938,388.8012,386.4595,388.2936,389.2917,389.7947,389.7947,392.9826,3033,392.9826,5,392.9829,1,3,33,5,1,0.8,0.7,Time,
,,781145,001,女,22,2025-06-04_21h16.14.117,Serial_Dependence_U,2023.2.3,Win32,60.24096386,,,,,,392.9831,317,1,392.9833,317,,,,396.5321,397.022,396.031,396.5318,393.9984,396.0309,397.022,397.5222,397.5222,400.7715,3002,400.7716,5,400.7719,1,4,34,26,1,1,0.7,Time,
,,781145,001,女,22,2025-06-04_21h16.14.117,Serial_Dependence_U,2023.2.3,Win32,60.24096386,,,,,,400.7723,99,1,400.7725,99,,,,404.9613,405.4526,404.4454,404.9613,401.7788,404.4453,405.4526,405.941,405.9411,409.8348,3805,409.835,5,409.8356,1,5,35,24,1,1.6,0.3,Time,
,,781145,001,女,22,2025-06-04_21h16.14.117,Serial_Dependence_U,2023.2.3,Win32,60.24096386,,,,,,409.8358,171,1,409.8361,171,,,,413.2421,413.7334,412.7256,413.242,410.8529,412.7254,413.7335,414.233,414.2331,418.1073,3715,418.1073,5,418.1077,1,6,36,20,1,0.8,0.3,Time,
,,781145,001,女,22,2025-06-04_21h16.14.117,Serial_Dependence_U,2023.2.3,Win32,60.24096386,,,,,,418.1082,16,1,418.1085,16,,,,422.0554,422.5528,421.5391,422.0553,419.1037,421.539,422.5528,423.0531,423.0532,427.171,3866,427.1712,5,427.1716,1,7,37,18,1,1.4,0.7,Time,
,,781145,001,女,22,2025-06-04_21h16.14.117,Serial_Dependence_U,2023.2.3,Win32,60.24096386,,,,,,427.172,201,1,427.1721,201,,,,430.5191,431.0109,430.0031,430.519,428.17,430.0029,431.0109,431.5105,431.5105,434.5938,2900,434.594,5,434.5946,1,8,38,15,1,0.8,0.7,Time,
,,781145,001,女,22,2025-06-04_21h16.14.117,Serial_Dependence_U,2023.2.3,Win32,60.24096386,,,,,,434.5951,101,1,434.5954,101,,,,438.3674,438.8647,437.8512,438.3674,435.6095,437.8511,438.8648,439.3649,439.365,443.3399,3786,443.3401,5,443.3406,1,9,39,27,1,1.2,0.7,Time,
,,781145,001,女,22,2025-06-04_21h16.14.117,Serial_Dependence_U,2023.2.3,Win32,60.24096386,,,,,,443.341,225,1,443.3411,225,,,,447.1136,447.6116,446.6029,447.1136,444.3562,446.6028,447.6116,448.1117,448.1118,451.2972,3057,451.2973,5,451.2984,1,10,40,17,1,1.2,0.7,Time,
,,781145,001,女,22,2025-06-04_21h16.14.117,Serial_Dependence_U,2023.2.3,Win32,60.24096386,,,,,,451.2995,298,1,451.2997,298,,,,455.2946,455.7859,454.779,455.2945,452.3098,454.7789,455.786,456.2753,456.2753,460.6088,4124,460.6089,5,460.6091,1,11,41,13,1,1.4,0.3,Time,
,,781145,001,女,22,2025-06-04_21h16.14.117,Serial_Dependence_U,2023.2.3,Win32,60.24096386,,,,,,460.6094,104,1,460.6096,104,,,,464.3662,464.8658,463.8593,464.3662,461.6256,463.8592,464.8659,465.3553,465.3554,468.7823,3357,468.7824,5,468.7829,1,12,42,7,1,1.2,0.7,Time,
,,781145,001,女,22,2025-06-04_21h16.14.117,Serial_Dependence_U,2023.2.3,Win32,60.24096386,,,,,,468.7834,327,1,468.7836,327,,,,472.5884,473.0809,472.0731,472.5883,469.798,472.073,473.0811,473.5821,473.5822,477.1784,3376,477.1785,5,477.179,1,13,43,22,1,1.2,0.3,Time,
,,781145,001,女,22,2025-06-04_21h16.14.117,Serial_Dependence_U,2023.2.3,Win32,60.24096386,,,,,,477.1793,358,1,477.1796,358,,,,481.1202,481.6168,480.6121,481.1201,478.1788,480.6121,481.6168,482.1166,482.1166,485.8687,3416,485.8694,5,485.8708,1,14,44,8,1,1.4,0.7,Time,
,,781145,001,女,22,2025-06-04_21h16.14.117,Serial_Dependence_U,2023.2.3,Win32,60.24096386,,,,,,485.8713,322,1,485.8715,322,,,,489.43,489.9238,488.9157,489.4299,486.883,488.9156,489.9238,490.4239,490.4239,493.5731,3035,493.5732,5,493.5739,1,15,45,16,1,1,0.7,Time,
,,781145,001,女,22,2025-06-04_21h16.14.117,Serial_Dependence_U,2023.2.3,Win32,60.24096386,,,,,,493.5743,43,1,493.5747,43,,,,497.7791,498.2726,497.2628,497.779,494.5911,497.2628,498.2726,498.7708,498.7709,501.9452,3130,501.9453,5,501.9457,1,16,46,4,1,1.6,0.3,Time,
,,781145,001,女,22,2025-06-04_21h16.14.117,Serial_Dependence_U,2023.2.3,Win32,60.24096386,,,,,,501.946,68,1,501.9463,68,,,,505.3192,505.8081,504.8105,505.3192,502.9372,504.8104,505.8081,506.3015,506.3016,509.4595,2966,509.4595,5,509.4599,1,17,47,10,1,0.8,0.3,Time,
,,781145,001,女,22,2025-06-04_21h16.14.117,Serial_Dependence_U,2023.2.3,Win32,60.24096386,,,,,,509.4603,18,1,509.4605,18,,,,513.0505,513.5502,512.5331,513.0504,510.4583,512.533,513.5503,514.049,514.0491,517.4905,3297,517.4905,5,517.491,1,18,48,21,1,1,0.3,Time,
,,781145,001,女,22,2025-06-04_21h16.14.117,Serial_Dependence_U,2023.2.3,Win32,60.24096386,,,,,,517.4914,5,1,517.4916,5,,,,521.6483,522.147,521.132,521.6481,518.4903,521.1318,522.147,522.6469,522.647,525.6455,2950,525.6456,5,525.6464,1,19,49,19,1,1.6,0.7,Time,
,,781145,001,女,22,2025-06-04_21h16.14.117,Serial_Dependence_U,2023.2.3,Win32,60.24096386,,,,,,525.6469,321,1,525.6472,321,,,,529.6522,530.1505,529.136,529.6521,526.6626,529.1359,530.1505,530.6435,530.6435,533.0843,2416,533.0845,5,533.0846,1,20,50,3,1,1.4,0.3,Time,
,,781145,001,女,22,2025-06-04_21h16.14.117,Serial_Dependence_U,2023.2.3,Win32,60.24096386,,,,,,533.085,259,1,533.0851,259,,,,537.243,537.7406,536.7252,537.2429,534.084,536.7251,537.7406,538.2406,538.2407,541.1814,2549,541.1815,5,541.1818,1,21,51,29,1,1.6,0.7,Time,
,,781145,001,女,22,2025-06-04_21h16.14.117,Serial_Dependence_U,2023.2.3,Win32,60.24096386,,,,,,541.1821,216,1,541.1823,216,,,,545.3305,545.8213,544.8155,545.3305,542.1745,544.8154,545.8213,546.321,546.3211,548.9797,2632,548.9797,5,548.9801,1,22,52,9,1,1.6,0.7,Time,
,,781145,001,女,22,2025-06-04_21h16.14.117,Serial_Dependence_U,2023.2.3,Win32,60.24096386,,,,,,548.9806,281,1,548.9809,281,,,,552.5367,553.0355,552.0203,552.5366,549.9805,552.0201,553.0356,553.5359,553.536,556.468,2913,556.468,5,556.4685,1,23,53,6,1,1,0.7,Time,
,,781145,001,女,22,2025-06-04_21h16.14.117,Serial_Dependence_U,2023.2.3,Win32,60.24096386,,,,,,556.4688,117,1,556.469,117,,,,560.6587,561.15,560.1448,560.6586,557.4763,560.1447,561.1501,561.6536,561.6536,564.5745,2895,564.5746,5,564.5749,1,24,54,14,1,1.6,0.3,Time,
,,781145,001,女,22,2025-06-04_21h16.14.117,Serial_Dependence_U,2023.2.3,Win32,60.24096386,,,,,,564.5754,280,1,564.5757,280,,,,568.1646,568.6638,567.6479,568.1646,565.5729,567.6477,568.6638,569.1636,569.1636,572.6628,3212,572.6629,5,572.6634,1,25,55,1,1,1,0.3,Time,
,,781145,001,女,22,2025-06-04_21h16.14.117,Serial_Dependence_U,2023.2.3,Win32,60.24096386,,,,,,572.6638,119,1,572.6641,119,,,,576.4448,576.9345,575.9289,576.4446,573.6628,575.9287,576.9345,577.4337,577.4338,580.254,2649,580.2541,5,580.2549,1,26,56,2,1,1.2,0.3,Time,
,,781145,001,女,22,2025-06-04_21h16.14.117,Serial_Dependence_U,2023.2.3,Win32,60.24096386,,,,,,580.2555,283,1,580.2558,283,,,,584.0435,584.5415,583.5282,584.0434,581.2611,583.5274,584.5416,585.0419,585.0419,588.4832,3389,588.4833,5,588.4838,1,27,57,12,1,1.2,0.3,Time,
,,781145,001,女,22,2025-06-04_21h16.14.117,Serial_Dependence_U,2023.2.3,Win32,60.24096386,,,,,,588.4842,151,1,588.4845,151,,,,592.473,592.9719,591.9561,592.4729,589.4835,591.956,592.9719,593.4721,593.4723,597.1298,3575,597.1298,5,597.1301,1,28,58,23,1,1.4,0.3,Time,
,,781145,001,女,22,2025-06-04_21h16.14.117,Serial_Dependence_U,2023.2.3,Win32,60.24096386,,,,,,597.1304,290,1,597.1306,290,,,,601.0654,601.5693,600.5618,601.0652,598.1294,600.5617,601.5693,602.0688,602.0689,605.7698,3591,605.7699,5,605.7706,1,29,59,28,1,1.4,0.7,Time,
,,781145,001,女,22,2025-06-04_21h16.14.117,Serial_Dependence_U,2023.2.3,Win32,60.24096386,,,,,,605.7712,312,2,607.8756,312,s,2.0814,,612.0496,612.5488,611.5404,612.0496,608.8759,611.5403,612.5489,613.0483,613.0483,616.7825,3659,616.7825,5,616.7827,2,0,60,24,1,1.6,0.3,Time,
,,781145,001,女,22,2025-06-04_21h16.14.117,Serial_Dependence_U,2023.2.3,Win32,60.24096386,,,,,,616.783,127,2,616.7845,127,,,,620.58,621.0695,620.0636,620.5799,617.7973,620.0635,621.0696,621.569,621.569,625.0381,3349,625.0382,5,625.0385,2,1,61,22,1,1.2,0.3,Time,
,,781145,001,女,22,2025-06-04_21h16.14.117,Serial_Dependence_U,2023.2.3,Win32,60.24096386,,,,,,625.0389,236,2,625.0391,236,,,,628.3957,628.8931,627.8847,628.3955,626.036,627.8845,628.8931,629.3928,629.3929,631.8588,2321,631.8588,5,631.8591,2,2,62,5,1,0.8,0.7,Time,
,,781145,001,女,22,2025-06-04_21h16.14.117,Serial_Dependence_U,2023.2.3,Win32,60.24096386,,,,,,631.8594,6,2,631.8595,6,,,,635.2247,635.724,634.7084,635.2246,632.8755,634.7083,635.724,636.2243,636.2244,639.1736,2872,639.1738,5,639.1743,2,3,63,15,1,0.8,0.7,Time,
,,781145,001,女,22,2025-06-04_21h16.14.117,Serial_Dependence_U,2023.2.3,Win32,60.24096386,,,,,,639.1746,35,2,639.175,35,,,,642.739,643.2386,642.2228,642.739,640.1901,642.2228,643.2386,643.738,643.7381,647.1788,3175,647.1788,5,647.1791,2,4,64,16,1,1,0.7,Time,
,,781145,001,女,22,2025-06-04_21h16.14.117,Serial_Dependence_U,2023.2.3,Win32,60.24096386,,,,,,647.1794,5,2,647.1796,5,,,,650.777,651.2687,650.2615,650.777,648.1946,650.2614,651.2687,651.7686,651.7686,655.2436,3199,655.2437,5,655.2442,2,5,65,1,1,1,0.3,Time,
,,781145,001,女,22,2025-06-04_21h16.14.117,Serial_Dependence_U,2023.2.3,Win32,60.24096386,,,,,,655.245,252,2,655.2454,252,,,,659.0177,659.5161,658.5016,659.0176,656.2388,658.5014,659.5162,660.0157,660.0158,663.3749,3349,663.375,5,663.3754,2,6,66,12,1,1.2,0.3,Time,
